run_id,arm,market,seed,realization_type,sharpe_ratio,annualized_return,max_drawdown,win_rate,final_equity
MLP_MIX_SELECTED_India_17,MLP_MIX_SELECTED,India,17,neural_seed,1.106967487899292,0.163846793137703,-0.115270036175915,0.508130081300813,115964.98237292476
MLP_MIX_SELECTED_India_37,MLP_MIX_SELECTED,India,37,neural_seed,1.047661963443304,0.1728808585805474,-0.103099376847732,0.5609756097560976,116843.6180270996
MLP_MIX_SELECTED_India_7,MLP_MIX_SELECTED,India,7,neural_seed,1.1165048313249109,0.1820255923822245,-0.1294916147913994,0.5487804878048781,117732.85298193358
MLP_MIX_SELECTED_UK_17,MLP_MIX_SELECTED,UK,17,neural_seed,1.6749427950892084,0.2094204541696935,-0.055641556547422,0.5393700787401575,121124.6917298431
MLP_MIX_SELECTED_UK_37,MLP_MIX_SELECTED,UK,37,neural_seed,1.471418235738501,0.1762749717069809,-0.0595621165850431,0.5433070866141733,117779.15942175288
MLP_MIX_SELECTED_UK_7,MLP_MIX_SELECTED,UK,7,neural_seed,-0.463148976329936,-0.102437005778437,-0.2384594197456729,0.4724409448818897,89679.34718769835
MLP_MIX_SELECTED_US_17,MLP_MIX_SELECTED,US,17,neural_seed,1.9892197425945253,0.4263103904125942,-0.1071032368527881,0.5714285714285714,142631.03904125976
MLP_MIX_SELECTED_US_37,MLP_MIX_SELECTED,US,37,neural_seed,2.12296350052387,0.4946647158071897,-0.1309211764764117,0.5634920634920635,149466.471580719
MLP_MIX_SELECTED_US_7,MLP_MIX_SELECTED,US,7,neural_seed,1.1655364308807965,0.299078786505587,-0.1814837861167881,0.5476190476190477,129907.87865055849
TRANS_BASE_Brazil_17,TRANS_BASE,Brazil,17,neural_seed,-1.1359752267640533,-0.2777809986815587,-0.2923434925382248,0.450199203187251,72315.22603781415
TRANS_BASE_Brazil_37,TRANS_BASE,Brazil,37,neural_seed,-1.3546132850945931,-0.2628757257544004,-0.2790491786025673,0.446215139442231,73801.69651628588
TRANS_BASE_Brazil_7,TRANS_BASE,Brazil,7,neural_seed,-1.0838417495324753,-0.2416252766351656,-0.2407924804056453,0.4820717131474104,75920.75195943547
TRANS_BASE_China_17,TRANS_BASE,China,17,neural_seed,0.5130192727268373,0.1054856551764003,-0.1516194045845153,0.4793388429752066,110109.5058094826
TRANS_BASE_China_37,TRANS_BASE,China,37,neural_seed,0.9012404743435016,0.2135623545445002,-0.1812972489541853,0.4834710743801653,120427.67405350256
TRANS_BASE_China_7,TRANS_BASE,China,7,neural_seed,0.7058338937905012,0.1741796561309787,-0.1851929921200162,0.4876033057851239,116672.17858668305
